Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
"This is one of the most powerful songs of all time. Everyone at some point in their lives have been able to relate to this song. Remember, we've never seen human being on this planet that's never been tormented by pain or sadness. ''Be kind.","2022-04-15
21:20:51",0.0754,positive,0.625,No,anger
"This man's finest work is right here. God keep you, Johnny.","2022-04-15
20:59:11",0.2732,positive,0.5357142857142857,No,neutral
I hurt myself today'To see if I still feel'I focus on the pain'The only thing that's real'The needle tears a hole'The old familiar sting'Try to kill it all away'But I remember everything'What have I become?'My sweetest friend'Everyone I know goes away'In the end'And you could have it all'My empire of dirt'I will let you down'I will make you hurt'I wear this crown of thorns'Upon my liar's chair'Full of broken thoughts'I cannot repair'Beneath the stains of time'The feelings disappear'You are someone else'I'm still right here'What have I become?'My sweetest friend'Everyone I know goes away'In the end'And you could have it all'My empire of dirt'I will let you down'I will make you hurt'If I could start again'A million miles away'I would keep myself'I would find a way,"2022-04-15
19:52:52",-0.9254,negative,0.4514991181657848,Yes,admiration
Is that guy Uncle Ben?!,"2022-04-15
19:45:03",0.0,neutral,0.0,No,neutral
"Two months ago this song hit diffently for me, now after funeral of my little brother it hits much harder","2022-04-15
19:24:46",-0.3612,negative,0.25,Yes,admiration
so beautiful and sad,"2022-04-15
19:01:46",0.2094,positive,1.0,No,disappointment
His version really seems to shed light on life and that is how the only thing worth it in life are the moments we experience rather than the things we acquire,"2022-04-15
18:53:48",0.2263,positive,0.5,Yes,neutral
"The needle, record, injection, sewing, seeds.''Crying, with both sadness and euphoria with life.","2022-04-15
18:03:23",0.34,positive,0.6,No,sadness
Eddie Guerrero fought well. Rest in peace,"2022-04-15
17:56:22",0.5106,positive,0.0,No,neutral
Play this at my funeral.,"2022-04-15
17:45:17",-0.0258,neutral,0.0,No,admiration
When you understand and relate to these lyrics you know you're hurt,"2022-04-15
17:43:18",-0.5267,negative,0.0,Yes,admiration
Every time I listen to this version just as the first tear rolls down my cheek I feel I need someone's arms to wrap round me and hold me through the rest of the song 😭,"2022-04-15
17:26:38",-0.4767,negative,0.34074074074074073,No,neutral
I hurt myself today'To see if I still feel'I focus on the pain'The only thing that's real''The needle tears a hole'The old familiar sting'Try to kill it all away'But I remember everything''What have I become?'My sweetest friend'Everyone I know goes away'In the end''And you could have it all'My empire of dirt'I will let you down'I will make you hurt''I wear this crown of thorns'Upon my liar's chair'Full of broken thoughts'I cannot repair''Beneath the stains of time'The feelings disappear'You are someone else'I'm still right here''What have I become?'My sweetest friend'Everyone I know goes away'In the end''And you could have it all'My empire of dirt'I will let you down'I will make you hurt''If I could start again'A million miles away'I would keep myself'I would find a way,"2022-04-15
17:13:45",-0.9254,negative,0.4514991181657848,Yes,admiration
"I love johnny!!'I never heard of this song. My friend is struggling with a heroin and meth addiction. I feel like she's about to die.'It's so sad, this song touched me just now","2022-04-15
16:21:45",-0.1718,negative,0.8,Yes,love
spectacular song 😀,"2022-04-15
14:57:10",0.3612,positive,0.9,No,neutral
"As a former herpin dependent, thus makes me cry in the best way every time.","2022-04-15
13:31:36",0.2732,positive,0.15,Yes,neutral
"Such a powerful video - the fragility of life, the cruelty of time","2022-04-15
10:55:54",-0.2732,negative,0.75,No,neutral
I think too. Much I know sure it a problem for apart I can't afford or talk. I glad you thier. Question about math. Shape colour. Clouds with intelligent very nice people. I don't worry if they lol. It's a question that find it's own way,"2022-04-15
10:00:58",0.9169,positive,0.8126984126984126,No,amusement
I miss to be embraced. I can count on one hand how many hugs I had this year. I am thinking of suicide.,"2022-04-15
09:09:43",0.0772,positive,0.5,Yes,neutral
They took everything that matters to me away from me they took it all and they still take it everyday by being there,"2022-04-15
07:49:20",0.0258,neutral,0.6,No,neutral
Because I don't agree with none of it they haven't helped him matters,"2022-04-15
07:48:19",-0.2924,negative,0.0,No,approval
None of this s*** would have ever happened from the day they showed up would have never happened if they wouldn't hear and really all of its unacceptable,"2022-04-15
07:47:51",-0.4588,negative,0.2,Yes,curiosity
Well look what they've done to me,"2022-04-15
07:47:20",0.2732,positive,0.0,No,anger
No they did all of this they're at fault for all of this from the day they showed up. Something that I don't want is people around.,"2022-04-15
07:45:45",-0.6276,negative,0.0,No,confusion
You bastards ain't going to get away with this. There should have been no body around me. And the three of them should have showed up and asked if they could stay here.,"2022-04-15
07:44:14",-0.7351,negative,0.0,No,annoyance
This is all y'all's fault for showing up I should have been left here alone this whole time. Yeah put it back to how it was before y'all showed up,"2022-04-15
07:42:16",-0.3612,negative,0.13333333333333333,Yes,neutral
The worst song he ever made.,"2022-04-15
05:07:38",-0.6249,negative,1.0,No,anger
"It’s like the song was written him, at his stage in life.","2022-04-15
03:21:43",0.3612,positive,0.0,Yes,neutral
Rip legend will forever be missed,"2022-04-15
03:08:47",-0.296,negative,0.0,No,admiration
When we were learning about johnny cash in music class a few days ago it was the first time the whole class was dead silent. Mostly everyone acts dumb and disrespectful. But this resonated with everyone. If something can get a whole class of 7th graders to shut up you know it's awsome. When we listened to this I almost shed a tear.,"2022-04-15
01:21:20",-0.5859,negative,0.3416666666666667,Yes,neutral
My God.,"2022-04-15
00:16:16",0.2732,positive,0.0,No,neutral
A man before my time but a man that’s touched all of our hearts both dead and alive,"2022-04-14
23:35:57",0.5267,positive,0.4,No,approval
chills,"2022-04-14
23:00:16",0.0,neutral,0.0,No,confusion
We miss him..rock country'.he found a way to sound good .,"2022-04-14
22:06:37",0.3182,positive,0.5,No,admiration
no words,"2022-04-14
21:49:56",-0.296,negative,0.0,No,neutral
I would find a way,"2022-04-14
21:40:50",0.0,neutral,0.0,Yes,confusion
"“You are someone else , I am still right here” hits like a truck to me at least.    Good luck don’t slip","2022-04-14
20:40:28",0.8126,positive,0.511904761904762,Yes,approval
🌎said that,"2022-04-14
19:35:45",0.0,neutral,0.0,No,neutral
that didnt make me feel good,"2022-04-14
19:11:17",0.4404,positive,0.6000000000000001,Yes,neutral
"I'm a 40 year old dad. This song makes me cry everytime I hear it, as it reminds me to leave the bullshit aside and hug ' teach my children while I still can.","2022-04-14
18:42:29",-0.6124,negative,0.2,Yes,caring
Hermosa canción,"2022-04-14
17:56:05",0.0,neutral,0.0,No,neutral
Rest in power mr cash 🤲🏽,"2022-04-14
15:49:12",0.0,neutral,0.0,Yes,curiosity
i'm glad i live in a universe where johnny cash covered a song by nine inch nails,"2022-04-14
14:33:39",0.4588,positive,0.75,Yes,joy
how amazing is it that one of the most prolific song writers of his generation goes out with one last song that he never wrote. A musical biography. beautiful,"2022-04-14
14:33:29",0.8271,positive,0.49333333333333335,No,admiration
"'http://youtu.be/Y1L5admpe0E"">youtu.be/Y1L5admpe0E''Ukrainian video editor Svitlana Selivanova has used Johnny Cash's music to send Vladimir Putin a message. (Let's hope Johnny's right.)  Enjoy.","2022-04-14
13:11:09",0.7269,positive,0.5178571428571428,No,optimism
sovereign God substantive choice organizing people of world,"2022-04-14
11:45:45",0.2732,positive,0.0,No,neutral
MAGIC,"2022-04-14
11:27:14",0.5,positive,1.0,No,neutral
I am not ashamed to admit that I tear up every time I hear this. Each interval at the end makes his words impact an order of magnitude more than the last.,"2022-04-14
08:49:32",0.2411,positive,0.2833333333333333,Yes,disappointment
I wish I had the nerve to do what this man did express himself to the world to change a person path and comfort him in his or hers solitary. I will let you down I will make you hurt,"2022-04-14
08:30:47",0.2023,positive,0.2888888888888889,No,neutral
"I loved this song until I had a lot of stuff happen and it became the song that would remind me of all the things I’ve done and of the things that happened, every time I would listen to it I cry but I love the song and although it hurts it’s only human… for all the bad there is greater good","2022-04-14
03:34:28",0.6597,positive,0.6944444444444443,Yes,admiration
"Nobody will ever master this all time classic the way Johnny Cash did. Nine Inch Nails covered it first, but this will forever belong to the one and only 'Man In Black.'","2022-04-14
02:31:43",0.06249999999999999,positive,0.48333333333333334,Yes,annoyance
I called my Pops into the room to see this video before YouTube was even a thing. I felt that as men we'd both appreciate how Johnny Cash decided to say goodbye. My Pops is gone now as well. I hope we all find the peace we need.,"2022-04-14
01:53:01",0.8807,positive,0.0,Yes,optimism
O te escribo en ingles,"2022-04-14
01:07:31",0.0,neutral,0.0,No,neutral
Y ojala sepas mi idioma,"2022-04-14
01:07:12",0.0,neutral,0.0,No,neutral
Eres el verdadero jonny cash o solo te pusiste ese nombre igual el ya murio por fa respondeme,"2022-04-14
01:06:46",0.0,neutral,0.0,No,curiosity
"OPULENCE IS THE FOUNDATION OF IDIOTS.  FROM HOUSING TO TATTOOS. MISS LEAD.  'https://www.youtube.com/watch?v=6_NpWrqp5Ao"">https://www.youtube.com/watch?v=6_NpWrqp5Ao'.  YOU HAVE FREE SPEACH AND A GUN AT MY TABLE WHICH ISN'T REALLY MUCH.  YOU ARE FREE TO TALK YOURSELF TO DEATH THEN SHOOT YOURSELF UNDER UNCLE SAM. THINK ABOUT IT.  RAGE AGAINST THE MACHINE.  ACTIVISM BECOMES A USELESS FORM OF COMMENTARY.  DON'T TAKE YOUR SH*T OUT ON ME. BLOW WINCHESTER SWEETIE. 'https://www.youtube.com/watch?v=3YjDMmjgKec"">https://www.youtube.com/watch?v=3YjDMmjgKec' ABSOLUTELY DISGUSTING.","2022-04-14
01:03:34",-0.8622,negative,0.6333333333333334,Yes,disapproval
Masterpiece,"2022-04-14
01:03:21",0.6249,positive,0.0,No,pride
"This is not even his song. This is a cover, the person who made it, was Trent Reznor from Nine Inch Nails","2022-04-13
23:42:55",0.0,neutral,0.0,No,neutral
I'm absolutely great man and a real real fine legend and a beautiful great guitar player have a great day,"2022-04-13
22:20:48",0.9601,positive,0.8,Yes,admiration
"Every day I get older, I love him more and more....","2022-04-13
22:11:10",0.6369,positive,0.48333333333333334,No,love
So much pain being expressed by a shattered human being making amends with those who he hurt. 9 inch nails can't do it service and they wrote Hurt.,"2022-04-13
21:27:43",-0.9257,negative,0.15000000000000002,Yes,curiosity
U are a great,"2022-04-13
21:22:54",0.6249,positive,0.75,No,admiration
"If you're aware of his biography, the visuals in combination with him singing that song will f*ck your emotions up. But I'm not complaining, I just cry on loop. 🖤","2022-04-13
20:44:42",0.5481,positive,0.25,No,neutral
ОН ЛУЧШИЙ ТАКИХ БОЛЬШЕ НЕТ❤😓😩,"2022-04-13
19:30:12",0.0772,positive,0.0,No,neutral
I understand this song very well. Hope everybody else understands it too.,"2022-04-13
17:18:52",0.6779,positive,0.3,No,optimism
"Love this song 'https://youtu.be/ttKE7dLAcCU"">https://youtu.be/ttKE7dLAcCU'","2022-04-13
16:56:51",0.6369,positive,0.6,No,love
A NIN cover from this legend was so unexpected and excellent.,"2022-04-13
13:46:42",0.6077,positive,1.0,No,admiration
"This version always brings tears to my eyes, I don’t listen to it in public you can feel that he truly believe every word he sang in this song, and that he’s reflecting on his life and the ppl he lost along the way.","2022-04-13
13:30:51",-0.0772,negative,0.06666666666666667,Yes,neutral
"Te amo, abuelo descansa por siempre en las estrellas.","2022-04-13
11:10:33",0.0,neutral,0.0,No,neutral
bro dis fye asf. keep it up broski,"2022-04-13
08:39:26",0.0,neutral,0.0,No,neutral
"I've just realised (I think?) the meaning of the last few words in this... I'd still find myself, I'd still find a way. So matter where you go, what you do to try and make it diffrent, you are still you and still carry the same demons. DEEP","2022-04-13
05:55:47",0.1258,positive,0.17291666666666666,Yes,approval
Yeah stay the hell away from me you here,"2022-04-13
05:43:30",0.296,positive,0.0,No,neutral
"That was one of the most powerful videos that I ever seen. I was never really a Johnny Cash fans, but I like this version better than the Nine Inch Nails version.... You should also watch the Five Finger Death Punch video... Wrong Side Of Heaven..","2022-04-13
05:03:31",0.476,positive,0.62,Yes,disapproval
Awww D.W sending love your way ❤,"2022-04-13
04:51:51",0.8555,positive,0.75,No,love
"I had a dream of that house last month. The one you can see Mr. Cash walk around. I remember it so vividly. I remembered this song today. I don’t know what it means yet, but it brings me much comfort.","2022-04-13
04:45:37",0.5789,positive,0.33888888888888885,Yes,anger
I remember this song being played for Prototype 2's Trailer''And then I hear this song again for Logan,"2022-04-13
04:42:09",0.34,positive,0.0,Yes,realization
I cap myself today''To see if I still chill''I buss deadass on god''The only thing fr,"2022-04-13
03:09:27",0.0,neutral,1.0,Yes,neutral
This Song hits the Nail on the head...I'm like so many others they understand what this song means,"2022-04-13
01:36:36",0.3612,positive,0.5,Yes,curiosity
"...The manliest composer who ever lived was not Bach or Beethoven, it was Johnny Cash.","2022-04-13
00:34:22",0.0,neutral,0.0,No,neutral
emocionante dms,"2022-04-12
22:51:53",0.0,neutral,0.0,No,neutral
this is not the real one the real one is by nine inch nails and johnny cash is dead,"2022-04-12
21:22:05",-0.6486,negative,0.3333333333333333,Yes,neutral
Life is too short,"2022-04-12
21:10:30",0.0,neutral,0.3,Yes,neutral
"Trent said this is now Johnny's song. You can tell as he sings, he regrets nothing. He lived his life as he did. But what makes me cry is when June is standing on the stairs (she died before the video was released) She is waiting for Johnny to cross over to her..,","2022-04-12
20:55:20",-0.8957,negative,0.1,No,sadness
Me when I stub my toe,"2022-04-12
20:24:20",0.0,neutral,0.0,No,disapproval
Dude did he really put a 4k symbol..,"2022-04-12
19:11:52",0.2,positive,0.2,No,admiration
Dude reminds me of Uncle Ben from the original Spiderman,"2022-04-12
18:36:20",0.3182,positive,0.75,No,neutral
Gracias Niño de mi corazon,"2022-04-12
17:43:12",0.0,neutral,0.0,No,neutral
Slusam I tonem,"2022-04-12
17:37:21",0.0,neutral,0.0,No,neutral
Lex,"2022-04-12
14:27:26",0.0,neutral,0.0,No,neutral
i'm not cry! okay?!,"2022-04-12
12:47:40",0.3553,positive,0.5,No,neutral
hauntingly beautiful,"2022-04-12
11:41:45",0.5994,positive,1.0,No,admiration
"i stub my toe last night 'https://www.youtube.com/watch?v=8AHCfZTRGiI't=0m12s"">0:12'","2022-04-12
07:05:30",0.0,neutral,0.06666666666666667,Yes,disapproval
Astounding.  Wisdom borne of pain. Johnny Cash's last offerings are to my mind  his glorious best by far. This haunting lament and the cinematography shred. There was a lot of love in his eyes. Johnny had  love to burn.,"2022-04-12
06:48:08",0.9462,positive,0.5944444444444444,Yes,admiration
one of the most powerful songs of all time...,"2022-04-12
03:52:49",0.4754,positive,0.75,No,neutral
"Song has Multiple Meanings, specific to-my father, john-called the baptist earl, of Solomon-davidson-to me-one of the best songs written-more meanings to me-as, Knew immediately-he singing about his wife-or, mom-mine-and, someone-that, only is hurt by my presence-she, younger than me-by a few months-can not look at me-since, childhood-John,Cash-Man-that, Prophet knew-and, helped write the words-that needed to be changed-in, the music Video-it, Obvious-two women-older,different-both got dirt-do not, threaten-any, one-over,anything-posted, by-me-cia,you-know who i am talking about-evil people work for cia-the run kids-have, video,john heard a rumor about-that, cut-Deep-always, Hurt-that reason, Multiple-videos,people have-of, wow-how did this guy change his voice-at, five-random places-singing this song with people-or, singing it aloud to myself and some one Heard-not kyle-it was on a trail-cia has that one-fuck man-he-did, What-just happened-i thought it was john-cash, a-cousin, old timer-in, georgia-no video-maybe see this understand-Hi, Allen-last name left off, what you think-as, not that long Ago-less than three years-that one","2022-04-12
03:22:29",0.2023,positive,0.2361111111111111,No,neutral
Johnny cash would’ve been 90 years old this year,"2022-04-12
03:14:25",0.1,positive,0.2,Yes,neutral
Wow. Just wow.,"2022-04-11
23:51:27",0.8225,positive,1.0,Yes,surprise
I’m in tears 😭,"2022-04-11
23:34:39",-0.6124,negative,0.0,No,annoyance
"One of those songs that so many people going through a variety of different issues can relate to. One of those jams that when I listen to it I can feel myself start to cry, then when it all builds up at the end, I just can't contain it anymore. I've fought addiction since I was 13 to hookers and cocaine aka any drug I could get ahold of. Been married and divorced 3 times now. Maybe someday I'll start again and keep myself. Doubt it but ill keep telling myself that.","2022-04-11
20:43:21",-0.5346,negative,0.45,No,approval
jony cahs jony cash como el tio jony cash,"2022-04-11
20:25:01",0.0,neutral,0.0,Yes,curiosity
Came back to this from the Lex Fridman podcast,"2022-04-11
19:36:09",0.0,neutral,0.0,No,disappointment
"We played this today at my brothers funeral. He's had 35yrs of drug addiction as well as everything that goes along with the torment of  addiction. No contact with his kids, losing more friends than he holds and living in a world of darkness, sadness and pain. He insisted that on his passing we play this song to help us understand exactly how he felt. God bless you my soul mate. We were more like twins growing up. My friends were ur friends. I miss u so much. I pray u found ur way into mum and dad's arms and u r reunited with our big bro Tucker, mates Les, Steve, Sean, Bernice, Gill, Sharon' Bernadette. Nite nite sleep tite my one true friend♥️","2022-04-11
19:03:23",0.9699,positive,0.3666666666666667,Yes,admiration
Simply wonderful.,"2022-04-11
16:07:36",0.5719,positive,1.0,No,admiration
Miss you. Thank you,"2022-04-11
15:17:27",0.2263,positive,0.0,No,gratitude
"Jesus, I could listen to this all day...","2022-04-11
14:55:20",0.0,neutral,0.0,No,neutral
rick rick rick and mory,"2022-04-11
14:25:12",0.0,neutral,0.0,Yes,neutral
¿En qué me he convertido...?'No sé cuándo voy a parar,"2022-04-11
10:06:13",0.0,neutral,0.0,No,neutral
Perfect!,"2022-04-11
10:03:54",0.6114,positive,1.0,No,admiration
"My cat, Ms. Kitty is watching with interest and listening too as she is on my lap.","2022-04-11
08:37:10",0.4588,positive,0.0,No,curiosity
"No drugs, no sex, just good old fashioned music! That's what I like to see!","2022-04-11
06:37:45",0.688,positive,0.4,Yes,admiration
This song gets me everytime...,"2022-04-11
06:08:24",0.0,neutral,0.0,No,neutral
Now do Closer!,"2022-04-11
06:08:02",0.0,neutral,0.0,No,curiosity
"I’ll be honest: I loved my mama. I lost her the day before Thanksgiving, and I never got to say goodbye or I love you.  This is something that will ALWAYS haunt me.","2022-04-11
04:49:24",0.8126,positive,0.7666666666666667,Yes,disapproval
Memories are a source of joy and eternal pain,"2022-04-11
04:04:57",0.128,positive,0.2,Yes,neutral
"The final masterpiece..'So lovely,so real,so lasting.R.I.P. June and Johnny.","2022-04-11
03:45:32",0.0,neutral,1.0,No,neutral
"Johnny cash didn't have too but he did, and he left us all a song that will always hit the emotions","2022-04-11
03:31:17",0.0,neutral,0.0,No,neutral
goofy ass song,"2022-04-11
01:32:41",-0.5423,negative,1.0,No,neutral
"Thank you Johnny, Trent and Rick","2022-04-11
01:07:14",0.3612,positive,0.0,No,gratitude
"I truly believe this is the greatest song ever written. As you go on through life, you can't find a more core fundamental piece of art to describe the strongest inevitable experience of a human being.","2022-04-11
00:24:19",0.875,positive,0.65,Yes,admiration
Yes Rick you are smart and good person,"2022-04-11
00:06:07",0.8074,positive,0.6214285714285714,No,admiration
I know this song is from  9 Itch nails But Johnny Cash does it Justice.,"2022-04-10
22:37:58",0.6808,positive,0.0,Yes,neutral
Brazil I Love music 😍,"2022-04-10
22:37:21",0.802,positive,0.6,No,love
Amazing 🇵🇹,"2022-04-10
22:24:39",0.5859,positive,0.9,No,admiration
"'This version will for me always be superior over the Trent Reznor version, both are amazing that can't be understated, but Cash's version resonates deeper imo, the music video is certainly incredible! Miss you MR Cash'","2022-04-10
21:45:54",0.511,positive,0.9,Yes,admiration
Legend to the end,"2022-04-10
20:04:32",0.0,neutral,0.0,No,admiration
rompecorazones esta pieza,"2022-04-10
20:02:06",0.0,neutral,0.0,No,neutral
"who is the woman at 'https://www.youtube.com/watch?v=8AHCfZTRGiI't=2m37s"">2:37'","2022-04-10
19:26:35",0.0,neutral,0.0,No,neutral
Those are real Life photos of his wife,"2022-04-10
19:11:20",0.2,positive,0.30000000000000004,Yes,annoyance
Johnny cash after his wife a year later he died interviews his eyes tears  up..I feel this way I feel exactly this way not intentionally my soul feels in depth.. Assisting thank you'R.I.P Johnny Cash thank you dearly.'P,"2022-04-10
19:10:40",-0.128,negative,0.125,Yes,neutral
Lex Friedman sent me back here,"2022-04-10
18:27:24",0.0,neutral,0.0,No,neutral
And Justin Timberlake won over this ?,"2022-04-10
18:19:37",0.5719,positive,0.0,No,neutral
Everyone I know goes away in the end.,"2022-04-10
17:06:22",0.0,neutral,0.0,No,annoyance
"Now you haven't been with us for 3 years and it feels like it was yesterday!!! This song lets me travel back in time and revives the memories!! You always stay in our thoughts and we love you, Dad! 😢 R.i.P","2022-04-10
17:05:40",0.811,positive,0.3,No,love
This song is so powerful,"2022-04-10
12:56:35",0.5598,positive,1.0,No,admiration
One of the realist singers ever ❤️,"2022-04-10
12:04:00",0.0,neutral,0.0,No,neutral
Me too a tee,"2022-04-10
11:58:27",0.0,neutral,0.0,No,neutral
Best cover version ever !,"2022-04-10
11:57:50",0.6696,positive,0.3,No,admiration
What A beautiful voice 💕,"2022-04-10
07:58:36",0.8481,positive,1.0,No,admiration
There is sadness ' truth in this man's eyes...no acting or BS here,"2022-04-10
05:39:02",-0.1531,negative,0.0,No,sadness
Do you know the way? Sometimes it's only at the end the path is clear. Do not falter and do not fear. Walk the golden path to become clear.,"2022-04-10
05:25:20",0.78,positive,0.5666666666666667,No,disapproval
Beneath the stains of time! Whoa!,"2022-04-10
05:05:18",0.0,neutral,0.0,No,neutral
Thank you for the healing Mr. Space Coyote,"2022-04-10
04:54:51",0.3612,positive,0.0,No,gratitude
Cash is thee man no doubt,"2022-04-10
04:20:34",0.2755,positive,0.0,No,curiosity
Logan,"2022-04-10
03:18:44",0.0,neutral,0.0,No,neutral
he was telling a story about his career as he pretended that he has been in jail but he admits all the songs was a lie love this song❤️💯,"2022-04-10
01:40:35",0.8625,positive,0.3,Yes,admiration
Should of keep the non HD up RIP those Views,"2022-04-10
01:11:49",0.0,neutral,0.0,No,neutral
I👁shit💩myself💅today🗿. To2⃣see🙈if🤔it👈still✔smells👃.,"2022-04-09
23:14:11",0.0,neutral,0.0,No,neutral
"Yeah, this is the real Johnny Cash.   His early years got him into much of this song...  and then he came out of it and had a super career. Some people can't handle the messages in this song.","2022-04-09
21:59:28",0.7269,positive,0.3666666666666667,No,approval
Logan... what did you do?,"2022-04-09
20:26:50",0.0,neutral,0.0,No,neutral
KING of country Music!! ALL music !!! TRUE AMERICAN 🇺🇸!!,"2022-04-09
19:55:04",0.6909,positive,0.325,No,neutral
still younger than joe biden,"2022-04-09
19:34:07",0.0,neutral,0.0,No,neutral
"Com todas as minhas duvidas e problemas, escuto essa música e me traz um consolo e me acalma","2022-04-09
19:17:36",0.0,neutral,0.0,No,neutral
Breaking my heart 💔,"2022-04-09
18:33:17",0.743,positive,0.0,No,neutral
This song goes trough my soul,"2022-04-09
17:34:46",0.0,neutral,0.0,No,neutral
"'Logan, you still have time''😢","2022-04-09
13:21:03",-0.4767,negative,0.0,No,neutral
This song came on and I had to turn my face away so the kids wouldn’t see me cry. Nothing is how it should be.,"2022-04-09
05:51:27",-0.4767,negative,0.0,Yes,amusement
ııııaaaaıeeaoooooeeeeeeeee,"2022-04-09
05:24:40",0.0,neutral,0.0,No,neutral
I can’t describe how this makes me feel,"2022-04-09
04:30:22",0.0,neutral,0.0,Yes,annoyance
When youtube keeps recommending you something...just watch it (its figured you out). I finally saw this after 2 years (of constant recommendations frm youtube). Blew me away....one of the saddest songs ' deepest lyrics.,"2022-04-09
04:13:09",-0.6124,negative,0.6666666666666666,No,realization
Just beat rdr2 not crying,"2022-04-09
03:37:09",0.3724,positive,0.6,No,neutral
"Rest in Peace, Johnny.","2022-04-09
03:01:53",0.5423,positive,0.0,Yes,neutral
Fucking Legend,"2022-04-09
00:44:34",-0.6,negative,0.8,No,anger
dad i love you sorry i didnt ssay it,"2022-04-08
23:58:23",0.5994,positive,0.8,No,admiration
This song gets me everytime...,"2022-04-08
23:43:35",0.0,neutral,0.0,No,neutral
নারিকেল সাউথ,"2022-04-08
22:58:26",0.0,neutral,0.0,No,neutral
I am playing this song for my school's spring jam.,"2022-04-08
22:37:35",0.2023,positive,0.0,Yes,neutral
"This song came such a long way and meant so much, for the people that carried it over the years. A true masterpiece in many ways. The sign of humiliation ' vulnerability shown, could be a lesson for each and everyone of us.","2022-04-08
22:20:25",0.3182,positive,0.45,No,approval
Great!,"2022-04-08
18:21:33",0.6588,positive,0.75,No,admiration
Love NIN but this version hits you right in the heart,"2022-04-08
18:19:01",0.8555,positive,0.5678571428571428,No,love
Live long in prosperity 🖖😔,"2022-04-08
12:58:50",0.0772,positive,0.45,No,neutral
quite possibly this man's greatest work,"2022-04-08
09:09:26",0.6369,positive,1.0,No,admiration
It's impossible for me watch this and not get emotional and I just love the way he was able to express so much in 3 minutes and 48 seconds.'RIP Mr Johnny Cash.,"2022-04-08
05:10:10",0.5798,positive,0.615,Yes,joy
Onde vc for sempre terá um brasileiro...,"2022-04-08
03:29:27",0.0,neutral,0.0,No,neutral
One of my favorite 🎶 songs !!🙏🏼❤️🌹,"2022-04-08
01:12:07",0.555,positive,1.0,No,curiosity
But I remember everything...,"2022-04-08
01:09:10",0.0,neutral,0.0,No,realization
The better version of Pearl Jams hurt song hands down,"2022-04-07
22:46:01",-0.128,negative,0.3944444444444445,No,sadness
"If this doesn't make you think about life, I'm not sure what would.","2022-04-07
22:41:48",-0.2411,negative,0.8888888888888888,Yes,neutral
𝙷𝚎'𝚜 𝚊 𝚕𝚎𝚐𝚎𝚗𝚍...,"2022-04-07
21:31:32",0.0,neutral,0.0,No,neutral
Величайший,"2022-04-07
21:08:25",0.0,neutral,0.0,No,neutral
I love ❤ John RIP my friend........,"2022-04-07
20:44:51",0.9118,positive,0.6,Yes,love
"My sweetest Brother!!!! 'You sing to me even through the years....'You are still with me.  'I am also with you  ''http://www.youtube.com/results?search_query=%23mysweetestfriend"">#MySweetestFriend'","2022-04-07
16:26:44",0.0,neutral,0.0,No,neutral
The greatest goodbye the world has ever seen.,"2022-04-07
12:42:37",0.6369,positive,1.0,No,admiration
Thank you Mr. Cash for giving us such amazing music that we can enjoy forever…………,"2022-04-07
12:29:31",0.8979,positive,0.6333333333333333,No,admiration
I miss you grandaddy.,"2022-04-07
12:08:52",-0.1531,negative,0.0,No,neutral
Beautiful song,"2022-04-07
08:49:37",0.5994,positive,1.0,No,admiration
you are someone else....................................I'm still right Fuckin here,"2022-04-07
05:22:11",0.2857142857142857,positive,0.5357142857142857,No,curiosity
Watch this video without crying or tearing up challenge! (I've never succeeded.),"2022-04-07
03:03:31",0.2057,positive,0.6,No,neutral
"Imagine Johnny Cash covering your original song. THE LEGEND is like 'hey, that's pretty good!'.","2022-04-07
02:10:29",0.8805,positive,0.7833333333333333,Yes,admiration
"I can respect his version , but nin made this master","2022-04-07
02:02:02",0.2617,positive,0.0,No,neutral
person of interest &lt;3 what a show,"2022-04-07
01:59:18",0.4588,positive,0.0,Yes,curiosity
Someone in my life is very addicted to heroin. His whole life is in shambles. Lost his wife and children. It keeps coming in and out of his life. Please help me pray for him that it never comes into his life again!!!,"2022-04-07
01:06:18",0.3426,positive,0.5900000000000001,Yes,caring
Miss you Johnny fly high bud,"2022-04-06
21:47:28",-0.1531,negative,0.72,No,neutral
Steht AUF.,"2022-04-06
21:02:35",0.0,neutral,0.0,No,neutral
Johnny made others songs his songs,"2022-04-06
20:20:18",0.0,neutral,0.0,No,neutral
Even after all these years. Still haunting. Incredible,"2022-04-06
20:19:18",-0.2732,negative,0.9,No,admiration
Every time I step on a lego or stub my toe on a piece of furniture I put this sound,"2022-04-06
17:01:14",0.4,positive,0.4,No,excitement
I’m not sure if I’d be more emotional if had I not seen the video coz I’m more a visual person than just imagination.,"2022-04-06
16:56:26",-0.0178,neutral,0.5077777777777778,Yes,approval
Still blows my mind this song is a cover ❤❤,"2022-04-06
14:34:13",0.8555,positive,0.0,No,neutral
Who all came here after Logan 🥺,"2022-04-06
13:17:10",0.0,neutral,0.0,No,neutral
'what have i become my sweatiest friend' hit me different,"2022-04-06
12:37:00",0.4939,positive,0.6,Yes,neutral
Thankful he wrote this song before he passed. Life changing music.,"2022-04-06
11:02:22",0.5719,positive,0.0,No,gratitude
I love this man.,"2022-04-06
10:19:36",0.6369,positive,0.6,No,love
